order_id;order_date;ship_date;customer;manufactory;product_name;segment;category;subcategory;region;zip;city;state;country;discount;profit;quantity;sales;profit_margin
US-2020-113880;1/3/2019;5/3/2019;Vicky Freymann;Novimex;Novimex Swivel Fabric Task Chair;Home Office;Furniture;Chairs;Central;60126;Elmhurst;Illinois;United States;30%;-1721172,00;6;634116,0;-0,3
US-2020-113880;1/3/2019;5/3/2019;Vicky Freymann;Other;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";Home Office;Office Supplies;Paper;Central;60126;Elmhurst;Illinois;United States;20%;56784,00;3;17472,0;0,3
US-2020-131009;1/3/2019;5/3/2019;Shahid Collister;Other;Harbour Creations Steel Folding Chair;Consumer;Furniture;Chairs;Central;79907;El Paso;Texas;United States;30%;0,00;6;362,3;0,0
US-2020-131009;1/3/2019;5/3/2019;Shahid Collister;DAX;DAX Black Cherry Wood-Tone Poster Frame;Consumer;Furniture;Furnishings;Central;79907;El Paso;Texas;United States;60%;-349536,00;6;63552,0;-0,6
US-2020-131009;1/3/2019;5/3/2019;Shahid Collister;Other;Plymouth Boxed Rubber Bands by Plymouth;Consumer;Office Supplies;Fasteners;Central;79907;El Paso;Texas;United States;20%;-35325,00;5;18,8;-0,2
US-2020-131009;1/3/2019;5/3/2019;Shahid Collister;Fellowes;Fellowes Bankers Box Recycled Super Stor/Drawer;Consumer;Office Supplies;Storage;Central;79907;El Paso;Texas;United States;20%;-226716,00;3;129552,0;-0,2
US-2020-143707;1/3/2019;5/3/2019;Hallie Redmond;Other;Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4;Home Office;Technology;Phones;East;10035;New York City;New York;United States;0%;16038,00;3;5,9;0,3
US-2020-168312;1/3/2019;7/3/2019;Giulietta Weimer;Bevis;Bevis Round Conference Room Tables and Bases;Consumer;Furniture;Tables;Central;77036;Houston;Texas;United States;30%;-430296,00;3;376509,0;-0,1
US-2020-168312;1/3/2019;7/3/2019;Giulietta Weimer;Other;Recycled Steel Personal File for Hanging File Folders;Consumer;Office Supplies;Storage;Central;77036;Houston;Texas;United States;20%;85845,00;3;137352,0;0,1
US-2020-107524;2/3/2019;8/3/2019;Kristina Nunn;Staple envelope;Staple envelope;Home Office;Office Supplies;Envelopes;East;10009;New York City;New York;United States;0%;53392,00;2;11,4;0,5
US-2020-107524;2/3/2019;8/3/2019;Kristina Nunn;Array;Array Parchment Paper, Assorted Colors;Home Office;Office Supplies;Paper;East;10009;New York City;New York;United States;0%;17472,00;5;36,4;0,5
US-2020-111157;2/3/2019;6/3/2019;Nicole Hansen;Xerox 1971;Xerox 1971;Corporate;Office Supplies;Paper;East;19120;Philadelphia;Pennsylvania;United States;20%;1,07;1;3424,0;0,3
US-2020-111157;2/3/2019;6/3/2019;Nicole Hansen;Other;Hypercom P1300 Pinpad;Corporate;Technology;Accessories;East;19120;Philadelphia;Pennsylvania;United States;20%;32,13;3;151,2;0,2
US-2020-105648;3/3/2019;7/3/2019;Eva Jacobs;Bevis;Bevis Oval Conference Table, Walnut;Consumer;Furniture;Tables;West;92037;San Diego;California;United States;20%;-234882,00;3;626352,0;0,0
US-2020-127964;3/3/2019;8/3/2019;Anne Pryor;Cardinal;Cardinal HOLDit! Binder Insert Strips,Extra Strips;Home Office;Office Supplies;Binders;East;10035;New York City;New York;United States;20%;91785,00;5;25,3;0,4
US-2020-127964;3/3/2019;8/3/2019;Anne Pryor;Ibico;Ibico Laser Imprintable Binding System Covers;Home Office;Office Supplies;Binders;East;10035;New York City;New York;United States;20%;40872,00;3;125,8;0,3
US-2020-127964;3/3/2019;8/3/2019;Anne Pryor;Other;PowerGen Dual USB Car Charger;Home Office;Technology;Phones;East;10035;New York City;New York;United States;0%;45954,00;1;10,0;0,5
US-2020-127978;3/3/2019;8/3/2019;Jill Stevenson;O'Sullivan;O'Sullivan 4-Shelf Bookcase in Odessa Pine;Corporate;Furniture;Bookcases;East;43229;Columbus;Ohio;United States;50%;-199617,00;5;302,5;-0,7
US-2020-127978;3/3/2019;8/3/2019;Jill Stevenson;Avery;Avery 495;Corporate;Office Supplies;Labels;East;43229;Columbus;Ohio;United States;20%;4914,00;3;15,1;0,3
US-2020-127978;3/3/2019;8/3/2019;Jill Stevenson;Eldon;Eldon Shelf Savers Cubes and Bins;Corporate;Office Supplies;Storage;East;43229;Columbus;Ohio;United States;20%;-100512,00;8;44672,0;-0,2
US-2020-130421;3/3/2019;7/3/2019;Sam Craven;Other;3,6 Cubic Foot Counter Height Office Refrigerator;Consumer;Office Supplies;Appliances;Central;77095;Houston;Texas;United States;80%;-4596072,00;3;176772,0;-2,6
US-2020-155852;3/3/2019;7/3/2019;Ashley Jarboe;Zebra;Zebra Zazzle Fluorescent Highlighters;Consumer;Office Supplies;Art;South;28403;Wilmington;North Carolina;United States;20%;34048,00;4;19456,0;0,2
US-2020-116239;4/3/2019;4/3/2019;Clay Ludtke;Other;Sensible Storage WireTech Storage Systems;Consumer;Office Supplies;Storage;South;29203;Columbia;South Carolina;United States;0%;17745,00;5;354,9;0,1
US-2020-117016;4/3/2019;9/3/2019;Sanjit Chand;BIC;BIC Brite Liner Highlighters, Chisel Tip;Consumer;Office Supplies;Art;South;33063;Margate;Florida;United States;20%;23328,00;3;15552,0;0,2
US-2020-169061;5/3/2019;8/3/2019;Aimee Bixby;Newell;Newell 345;Consumer;Office Supplies;Art;East;10701;Yonkers;New York;United States;0%;154752,00;3;59,5;0,3
US-2020-169061;5/3/2019;8/3/2019;Aimee Bixby;GBC;GBC Wire Binding Combs;Consumer;Office Supplies;Binders;East;10701;Yonkers;New York;United States;20%;167508,00;6;49632,0;0,3
US-2020-169061;5/3/2019;8/3/2019;Aimee Bixby;Xerox;Xerox 1891;Consumer;Office Supplies;Paper;East;10701;Yonkers;New York;United States;0%;459754,00;2;97,8;0,5
US-2020-169061;5/3/2019;8/3/2019;Aimee Bixby;Acme;Acme Forged Steel Scissors with Black Enamel Handles;Consumer;Office Supplies;Supplies;East;10701;Yonkers;New York;United States;0%;53998,00;2;18,6;0,3
US-2020-169061;5/3/2019;8/3/2019;Aimee Bixby;Logitech;Logitech Wireless Gaming Headset G930;Consumer;Technology;Accessories;East;10701;Yonkers;New York;United States;0%;1775889,00;3;480,0;0,4
US-2020-104563;7/3/2019;12/3/2019;Craig Molinari;Office Star;Office Star - Task Chair with Contemporary Loop Arms;Corporate;Furniture;Chairs;West;98103;Seattle;Washington;United States;20%;218352,00;6;436704,0;0,1
US-2020-104563;7/3/2019;12/3/2019;Craig Molinari;Global;Global Leather and Oak Executive Chair, Black;Corporate;Furniture;Chairs;West;98103;Seattle;Washington;United States;20%;541764,00;2;481568,0;0,1
US-2020-104563;7/3/2019;12/3/2019;Craig Molinari;Newell;Newell Chalk Holder;Corporate;Office Supplies;Art;West;98103;Seattle;Washington;United States;0%;9499,00;5;20,7;0,5
US-2020-104563;7/3/2019;12/3/2019;Craig Molinari;Other;"Contico 72""H Heavy-Duty Storage System";Corporate;Office Supplies;Storage;West;98103;Seattle;Washington;United States;0%;0,00;5;204,9;0,0
US-2020-131982;7/3/2019;11/3/2019;Nora Pelletier;Other;Catalog Binders with Expanding Posts;Home Office;Office Supplies;Binders;West;98198;Des Moines;Washington;United States;20%;33,64;2;107648,0;0,3
US-2020-156587;7/3/2019;8/3/2019;Aaron Bergman;Global;Global Push Button Manager's Chair, Indigo;Consumer;Furniture;Chairs;West;98103;Seattle;Washington;United States;20%;54801,00;1;48712,0;0,1
US-2020-156587;7/3/2019;8/3/2019;Aaron Bergman;Newell;Newell 330;Consumer;Office Supplies;Art;West;98103;Seattle;Washington;United States;0%;46644,00;3;17,9;0,3
US-2020-156587;7/3/2019;8/3/2019;Aaron Bergman;Carina;"Carina 42""Hx23 3/4""W Media Storage Unit";Consumer;Office Supplies;Storage;West;98103;Seattle;Washington;United States;0%;48588,00;3;242,9;0,0
US-2020-100279;10/3/2019;3/14/2019;Scott Williamson;Other;"Geographics Note Cards, Blank, White, 8 1/2"" x 11""";Consumer;Office Supplies;Paper;Central;48073;Royal Oak;Michigan;United States;0%;107424,00;2;22,4;0,5
US-2020-140116;10/3/2019;3/17/2019;Kean Thornton;Boston;BOSTON Ranger #55 Pencil Sharpener, Black;Consumer;Office Supplies;Art;West;80219;Denver;Colorado;United States;20%;93564,00;4;83168,0;0,1
US-2020-140116;10/3/2019;3/17/2019;Kean Thornton;Tennsco;Tennsco 6- and 18-Compartment Lockers;Consumer;Office Supplies;Storage;West;80219;Denver;Colorado;United States;20%;-159102,00;3;636408,0;0,0
US-2020-103338;11/3/2019;3/15/2019;Richard Bierner;Other;Economy #2 Pencils;Consumer;Office Supplies;Art;West;95661;Roseville;California;United States;0%;20748,00;3;8,0;0,3
US-2020-114790;11/3/2019;3/13/2019;Filia McAdams;Fellowes;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;Corporate;Office Supplies;Appliances;South;40475;Richmond;Kentucky;United States;0%;381576,00;3;146,8;0,3
US-2020-114790;11/3/2019;3/13/2019;Filia McAdams;Xerox;Xerox 198;Corporate;Office Supplies;Paper;South;40475;Richmond;Kentucky;United States;0%;70218,00;3;14,9;0,5
US-2020-114790;11/3/2019;3/13/2019;Filia McAdams;Maxell;Maxell DVD-RAM Discs;Corporate;Technology;Accessories;South;40475;Richmond;Kentucky;United States;0%;141728,00;2;33,0;0,4
US-2020-114790;11/3/2019;3/13/2019;Filia McAdams;Panasonic;Panasonic KX-TG9471B;Corporate;Technology;Phones;South;40475;Richmond;Kentucky;United States;0%;1646316,00;3;588,0;0,3
US-2020-158337;11/3/2019;3/14/2019;Kelly Andreada;Southworth;Southworth 100% Résumé Paper, 24lb,;Consumer;Office Supplies;Paper;East;10024;New York City;New York;United States;0%;49014,00;14;108,9;0,5
US-2020-166884;11/3/2019;3/16/2019;Chloris Kastensmidt;Eldon;Eldon Wave Desk Accessories;Consumer;Furniture;Furnishings;East;43229;Columbus;Ohio;United States;20%;2288,00;5;8,3;0,3
US-2020-166884;11/3/2019;3/16/2019;Chloris Kastensmidt;Stockwell;Stockwell Push Pins;Consumer;Office Supplies;Fasteners;East;43229;Columbus;Ohio;United States;20%;17004,00;6;10464,0;0,2
US-2020-100293;3/14/2019;3/18/2019;Neil Französisch;Xerox;Xerox 1887;Home Office;Office Supplies;Paper;South;32216;Jacksonville;Florida;United States;20%;318696,00;6;91056,0;0,4
US-2020-114510;3/14/2019;3/19/2019;Jason Fortune-;GBC;GBC Wire Binding Combs;Consumer;Office Supplies;Binders;West;84321;Logan;Utah;United States;20%;111672,00;4;33088,0;0,3
US-2020-114510;3/14/2019;3/19/2019;Jason Fortune-;Other;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";Consumer;Office Supplies;Binders;West;84321;Logan;Utah;United States;20%;201656,00;2;62048,0;0,3
US-2020-114510;3/14/2019;3/19/2019;Jason Fortune-;Carina;Carina Double Wide Media Storage Towers in Natural & Black;Consumer;Office Supplies;Storage;West;84321;Logan;Utah;United States;0%;32392,00;1;81,0;0,0
US-2020-114510;3/14/2019;3/19/2019;Jason Fortune-;Staple magnet;Staple magnet;Consumer;Office Supplies;Storage;West;84321;Logan;Utah;United States;0%;57672,00;2;21,4;0,3
US-2020-114510;3/14/2019;3/19/2019;Jason Fortune-;Imation;Imation 30456 USB Flash Drive 8GB;Consumer;Technology;Accessories;West;84321;Logan;Utah;United States;0%;6624,00;12;82,8;0,1
US-2020-125521;3/14/2019;3/19/2019;Christine Kargatis;Global;Global Commerce Series High-Back Swivel/Tilt Chairs;Home Office;Furniture;Chairs;South;23320;Chesapeake;Virginia;United States;0%;284,98;4;1139,9;0,3
US-2020-152618;3/14/2019;3/17/2019;Rick Bensley;Xerox;Xerox 1963;Home Office;Office Supplies;Paper;Central;60653;Chicago;Illinois;United States;20%;2,64;2;8448,0;0,3
US-2020-152618;3/14/2019;3/17/2019;Rick Bensley;Hewlett-Packard;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;Home Office;Technology;Machines;Central;60653;Chicago;Illinois;United States;30%;156047,00;2;574,9;0,3
US-2020-157623;3/14/2019;3/18/2019;Dean Katz;Avery;Avery Hi-Liter Fluorescent Desk Style Markers;Corporate;Office Supplies;Art;West;92646;Huntington Beach;California;United States;0%;12506,00;1;3,4;0,4
US-2020-157623;3/14/2019;3/18/2019;Dean Katz;Xerox;Xerox 1972;Corporate;Office Supplies;Paper;West;92646;Huntington Beach;California;United States;0%;4752,00;2;10,6;0,5
US-2020-149958;3/15/2019;3/19/2019;Alan Shonely;Eldon;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;Consumer;Furniture;Furnishings;South;33614;Tampa;Florida;United States;20%;51408,00;3;45696,0;0,1
US-2020-149958;3/15/2019;3/19/2019;Alan Shonely;Other;Insertable Tab Post Binder Dividers;Consumer;Office Supplies;Binders;South;33614;Tampa;Florida;United States;70%;-55338,00;3;7218,0;-0,8
US-2020-149958;3/15/2019;3/19/2019;Alan Shonely;GBC;GBC VeloBinder Manual Binding System;Consumer;Office Supplies;Binders;South;33614;Tampa;Florida;United States;70%;-316712,00;4;43188,0;-0,7
US-2020-149958;3/15/2019;3/19/2019;Alan Shonely;Xerox;Xerox 1889;Consumer;Office Supplies;Paper;South;33614;Tampa;Florida;United States;20%;478152,00;3;131904,0;0,4
US-2020-149958;3/15/2019;3/19/2019;Alan Shonely;Other;Hot File 7-Pocket, Floor Stand;Consumer;Office Supplies;Storage;South;33614;Tampa;Florida;United States;20%;17847,00;1;142776,0;0,1
US-2020-157609;3/16/2019;3/21/2019;Kristina Nunn;Polycom;Polycom VoiceStation 500 Conference phone;Home Office;Technology;Phones;South;27604;Raleigh;North Carolina;United States;20%;29495,00;2;471,9;0,1
US-2020-118339;3/17/2019;3/24/2019;Bradley Nguyen;Bionaire;Bionaire Personal Warm Mist Humidifier/Vaporizer;Consumer;Office Supplies;Appliances;Central;55044;Lakeville;Minnesota;United States;0%;365742,00;2;93,8;0,4
US-2020-118339;3/17/2019;3/24/2019;Bradley Nguyen;Newell;Newell 35;Consumer;Office Supplies;Art;Central;55044;Lakeville;Minnesota;United States;0%;57072,00;6;19,7;0,3
US-2020-118339;3/17/2019;3/24/2019;Bradley Nguyen;Avery;Avery Non-Stick Heavy Duty View Round Locking Ring Binders;Consumer;Office Supplies;Binders;Central;55044;Lakeville;Minnesota;United States;0%;172224,00;6;35,9;0,5
US-2020-118339;3/17/2019;3/24/2019;Bradley Nguyen;Wilson Jones;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;Consumer;Office Supplies;Binders;Central;55044;Lakeville;Minnesota;United States;0%;25098,00;10;53,4;0,5
US-2020-118339;3/17/2019;3/24/2019;Bradley Nguyen;Other;Memo Book, 100 Message Capacity, 5 3/8” x 11”;Consumer;Office Supplies;Paper;Central;55044;Lakeville;Minnesota;United States;0%;23,59;7;47,2;0,5
US-2020-127859;3/17/2019;3/20/2019;Quincy Jones;Xerox;Xerox 1909;Corporate;Office Supplies;Paper;East;19134;Philadelphia;Pennsylvania;United States;20%;411528,00;6;126624,0;0,3
US-2020-148838;3/17/2019;3/21/2019;Christine Phan;Balt;Balt Solid Wood Round Tables;Corporate;Furniture;Tables;East;10024;New York City;New York;United States;40%;-5536476,00;4;1071576,0;-0,5
US-2020-148838;3/17/2019;3/21/2019;Christine Phan;Bretford;Bretford Rectangular Conference Table Tops;Corporate;Furniture;Tables;East;10024;New York City;New York;United States;40%;-4475947,00;7;1579746,0;-0,3
US-2020-148838;3/17/2019;3/21/2019;Christine Phan;Hon;"Hon 30"" x 60"" Table with Locking Drawer";Corporate;Furniture;Tables;East;10024;New York City;New York;United States;40%;-1227816,00;3;613908,0;-0,2
US-2020-148838;3/17/2019;3/21/2019;Christine Phan;Xerox;Xerox 1918;Corporate;Office Supplies;Paper;East;10024;New York City;New York;United States;0%;759696,00;4;155,0;0,5
US-2020-148838;3/17/2019;3/21/2019;Christine Phan;Xerox;Xerox 1926;Corporate;Office Supplies;Paper;East;10024;New York City;New York;United States;0%;163842,00;7;34,9;0,5
US-2020-158442;3/17/2019;3/17/2019;Annie Zypern;Newell;Newell 333;Consumer;Office Supplies;Art;Central;75217;Dallas;Texas;United States;20%;0,33;2;4448,0;0,1
US-2020-158442;3/17/2019;3/17/2019;Annie Zypern;Xerox;Xerox 1966;Consumer;Office Supplies;Paper;Central;75217;Dallas;Texas;United States;20%;18792,00;1;5184,0;0,4
US-2020-158442;3/17/2019;3/17/2019;Annie Zypern;Xerox;Xerox 1967;Consumer;Office Supplies;Paper;Central;75217;Dallas;Texas;United States;20%;54432,00;3;15552,0;0,4
US-2020-164763;3/17/2019;3/21/2019;Mark Haberlin;Belkin;Belkin 6 Outlet Metallic Surge Strip;Corporate;Office Supplies;Appliances;South;39212;Jackson;Mississippi;United States;0%;84942,00;3;32,7;0,3
US-2020-164763;3/17/2019;3/21/2019;Mark Haberlin;GBC;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";Corporate;Office Supplies;Binders;South;39212;Jackson;Mississippi;United States;0%;149156,00;2;30,4;0,5
US-2020-164763;3/17/2019;3/21/2019;Mark Haberlin;Acco;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";Corporate;Office Supplies;Binders;South;39212;Jackson;Mississippi;United States;0%;53721,00;3;11,4;0,5
US-2020-164763;3/17/2019;3/21/2019;Mark Haberlin;Other;EcoTones Memo Sheets;Corporate;Office Supplies;Paper;South;39212;Jackson;Mississippi;United States;0%;7,68;4;16,0;0,5
US-2020-164763;3/17/2019;3/21/2019;Mark Haberlin;Xerox;Xerox 1957;Corporate;Office Supplies;Paper;South;39212;Jackson;Mississippi;United States;0%;63504,00;2;13,0;0,5
US-2020-111871;3/18/2019;3/21/2019;Eileen Kiefer;Bush;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;Home Office;Furniture;Bookcases;West;94110;San Francisco;California;United States;15%;70,49;10;1198,3;0,1
US-2020-131275;3/18/2019;3/24/2019;Sample Company A;Eldon;Eldon Cleatmat Chair Mats for Medium Pile Carpets;Home Office;Furniture;Furnishings;West;91505;Burbank;California;United States;0%;14,43;2;111,0;0,1
US-2020-131275;3/18/2019;3/24/2019;Sample Company A;Tennsco;Tennsco 6- and 18-Compartment Lockers;Home Office;Office Supplies;Storage;West;91505;Burbank;California;United States;0%;3341142,00;7;1856,2;0,2
US-2020-131275;3/18/2019;3/24/2019;Sample Company A;Other;Swingline SM12-08 MicroCut Jam Free Shredder;Home Office;Technology;Machines;West;91505;Burbank;California;United States;20%;4159896,00;4;1279968,0;0,3
US-2020-145317;3/18/2019;3/23/2019;Sean Miller;Dana;"Dana Fluorescent Magnifying Lamp, White, 36""";Home Office;Furniture;Furnishings;South;32216;Jacksonville;Florida;United States;20%;15294,00;3;122352,0;0,1
US-2020-145317;3/18/2019;3/23/2019;Sean Miller;Executive Impressions;"Executive Impressions 13"" Clairmont Wall Clock";Home Office;Furniture;Furnishings;South;32216;Jacksonville;Florida;United States;20%;80766,00;2;30768,0;0,3
US-2020-145317;3/18/2019;3/23/2019;Sean Miller;Avery;Avery Fluorescent Highlighter Four-Color Set;Home Office;Office Supplies;Art;South;32216;Jacksonville;Florida;United States;20%;1002,00;3;8016,0;0,1
US-2020-145317;3/18/2019;3/23/2019;Sean Miller;Other;Staples;Home Office;Office Supplies;Fasteners;South;32216;Jacksonville;Florida;United States;20%;59175,00;3;18936,0;0,3
US-2020-145317;3/18/2019;3/23/2019;Sean Miller;Xerox;Xerox 195;Home Office;Office Supplies;Paper;South;32216;Jacksonville;Florida;United States;20%;74816,00;4;21376,0;0,4
US-2020-145317;3/18/2019;3/23/2019;Sean Miller;Cisco;Cisco TelePresence System EX90 Videoconferencing Unit;Home Office;Technology;Machines;South;32216;Jacksonville;Florida;United States;50%;-18110784,00;6;22638,5;-0,1
US-2020-145317;3/18/2019;3/23/2019;Sean Miller;Hewlett-Packard;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;Home Office;Technology;Machines;South;32216;Jacksonville;Florida;United States;50%;-16426,00;4;821,3;0,0
US-2020-103989;3/19/2019;3/21/2019;Matt Connell;Other;Document Clip Frames;Corporate;Furniture;Furnishings;South;33801;Lakeland;Florida;United States;20%;55044,00;3;20016,0;0,3
US-2020-103989;3/19/2019;3/21/2019;Matt Connell;Eldon;Eldon Wave Desk Accessories;Corporate;Furniture;Furnishings;South;33801;Lakeland;Florida;United States;20%;13728,00;3;4992,0;0,3
US-2020-103989;3/19/2019;3/21/2019;Matt Connell;Avery;Avery Flip-Chart Easel Binder, Black;Corporate;Office Supplies;Binders;South;33801;Lakeland;Florida;United States;70%;-25737,00;5;33,6;-0,8
US-2020-103989;3/19/2019;3/21/2019;Matt Connell;Avery;Avery 501;Corporate;Office Supplies;Labels;South;33801;Lakeland;Florida;United States;20%;39852,00;4;11808,0;0,3
US-2020-103989;3/19/2019;3/21/2019;Matt Connell;Other;Crate-A-Files;Corporate;Office Supplies;Storage;South;33801;Lakeland;Florida;United States;20%;1962,00;3;26,2;0,1
US-2020-103989;3/19/2019;3/21/2019;Matt Connell;Logitech;Logitech Wireless Boombox Speaker - portable - wireless, wired;Corporate;Technology;Accessories;South;33801;Lakeland;Florida;United States;20%;53,20;2;170,2;0,3
